Business Name,Category,Email,Town,Region,Council Website,City Slug (for targeting)
Poblat Ibèric del Puig del Castell de Samalús,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
El Castanyer Gros de l'obaga d'en Cuch,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Església de Sant Andreu de Samalús,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Església de Sant Muç de Cànoves,"El terme es troba citat per primera vegada en el Cartulari de Sant Cugat, els anys 1002 i 1007&nbsp;i la primera cita de la&nbsp;parr&ograve;quia es troba als&nbsp;llibres de visites pastorals dels anys 1303 i 1307.",,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
L'actualitat a un clic,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Pistes de pàdel,El complex esportiu compte amb dues&nbsp;pistes de p&agrave;del que gestiona una empresa privada.,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Farmàcia Basté,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Festival del Gamarús,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
L'actualitat a un clic,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Braseria Canel·la,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Forn de pa - granja  El Racó de la Cris,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Punt d'Informació del Parc Natural del Montseny: Crta. Vallforners,"Aquest punt d&#39;informaci&oacute; es va instal&middot;lar a peu de carretera el maig de 2018, per tal de complementar el servei que dona l&#39;altre punt d&#39;informaci&oacute; que es troba a C&agrave;noves nucli.",,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
L'actualitat a un clic,,,Cànoves i Samalús,Vallès Oriental,https://www.canovesisamalus.cat,canoves-i-samalus
Administració Oberta de Catalunya,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
A.E. La Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Albans - Xeret,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
"Aleví ""A"" futbol",,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
"Aleví ""B"" futbol",,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Ambulàncies - Emergències mèdiques,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Antiga Esglèsia parroquial de Sant Sadurní de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Associació de la Gent Gran,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Ball de Picarols,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Banc Sabadell,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Benjamí futbol,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Biblioteca,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
C.F. Castellví Femení,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
CASSA (Servei d'aigües),,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cal Farines,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cal Margarit,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cal Morgades,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Camp de futbol municipal,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Can Pascol,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Can Xarxinet,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Can-Vi,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Capella de Sant Andreu de Can Morgades del Grau,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Capella de la Marededéu del Vinyet de can Noia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Capgrossos,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Caramelles de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Caramelles de la Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Carrer Fondo,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Casa de Cultura,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Casal de la Gent Gran,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cava Jovani,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cementiri de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cementiri de la Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Club Ciclista La Marca,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Comissió de Festes de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Comissió de Festes de la Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Comissió de Festes de les Cases Noves de Cal Marques,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Construccions Mormeneo,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Consultori,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Consultori mèdic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cors parroquials,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Cronos - Pere Puig Pujol,Supermercat de poble,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
El Castellot,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
El Cuscó,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
El Mas de la Pansa,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
El Maset dels Cosins,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Els Pins - Allotjament turístic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Església Parroquial de Sant Sadurní de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Església Parroquial de Santa Maria de la Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Farmàcies de Guàrdia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Federació de Municipis de Catalunya,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font d'Estalella,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de Cal Morgades,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de Cal Noia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de Cal Olivella,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de Cal Ravella,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de Cal Tessu,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de Ribafort,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Font de la Puça,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Gegants de la Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Josep Masachs,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
La Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
La Torreta de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Les Cases Noves de Cal Marques,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Les Cases Noves de la Riera,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Les Casetes,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Les Conilleres,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
"Llar d'infants ""Els Gotims""",,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Mainada futbol,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Nucli de serveis (camp de futbol Castellví),,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Pedrés,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Penya Barcelonista La Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Piscina Municipal,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Poliesportiu Municipal,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Polivalent de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Polivalent de la Múnia,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Polivalent de les Cases Noves de Cal Marques,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Pre-Benjamí futbol,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Ratera,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Ruïnes de Sant Miquel,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Servei d'urgències. Punt d'Atenció Continuada,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Societat Cultural La Munienca,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Societat Cultural de Castellví,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Sots 21 Femení,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Teresa Sogas,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Torre de les Pujades,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Trànsit,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Unió Europea,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Urgències 112,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
L'actualitat a un clic,,,Castellví de la Marca,Alt Penedès,https://www.castellvidelamarca.cat,castellvi-de-la-marca
Administració Oberta de Catalunya,,,Cercs,Berguedà,https://www.cercs.cat,cercs
061 - Emergències mèdiques,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Agbar,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació Germanor de la Gent Gran de Cercs,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació Musical Sense Vergonya,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació de Veïns de Cercs,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació de Veïns de Sant Corneli,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació de Veïns de la Rodonella,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació de dones Pont de Rabentí,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Associació de veïns de Sant Josep,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Bar Botiga Pic i Pala,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Bar el Centre,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Bar-Restaurant Cal Joan,,,Cercs,Berguedà,https://www.cercs.cat,cercs
L'actualitat a un clic,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Camp de futbol,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Canal Industrial de Berga,"Pel terme municipal de Cercs discorre una bona part de la vintena de quil&ograve;metres del canal industrial de Berga, una important obra d&#39;enginyeria constru&iuml;da entre 1885 i 1900 amb l&#39;objectiu d&#39;industrialitzar Berga a partir del recurs energ&egrave;tic i gratu&iuml;t que era l&#39;aigua.",,Cercs,Berguedà,https://www.cercs.cat,cercs
Cementiri Cercs,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Cementiri Sant Corneli,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Cementiri Sant Salvador,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Centre Eqüestre Vilaformiu,"Escola federada d&rsquo;equitaci&oacute; que t&eacute; com a objectiu apropar el m&oacute;n del cavall a tota la gent, per tal que tothom pugui gaudir d&rsquo;aquest magn&iacute;fic animal i tot el que l&rsquo;envolta.",,Cercs,Berguedà,https://www.cercs.cat,cercs
Centre de dia,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Cine teatre Sant Corneli,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Club Futbol Sant Salvador,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Comissió de Festes Flor de Neu (Sant Corneli),,,Cercs,Berguedà,https://www.cercs.cat,cercs
Comissió de Festes Pont de Raventí (Cercs),,,Cercs,Berguedà,https://www.cercs.cat,cercs
L'actualitat a un clic,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Comissió de Festes de La Rodonella (La Rodonella),,,Cercs,Berguedà,https://www.cercs.cat,cercs
Dispensari municipal de Sant Jordi,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Ermita de Sant Jordi de Cercs,"L&rsquo;ermita de Sant Jordi, que havia estat parr&ograve;quia de Cercs (aleshores anomenada Sant Andreu de Cercs) es troba situada al vessant sud de Carbon&iacute;s, sobre el poble nou de Sant Jordi de Cercs, a uns 850 metres d&rsquo;altitud.",,Cercs,Berguedà,https://www.cercs.cat,cercs
Escola bressol municipal Els Barrufets,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Farmàcia Corominas Moliner,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Forn de Ca l'Agustí,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Frontennis,,,Cercs,Berguedà,https://www.cercs.cat,cercs
L'actualitat a un clic,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Gimnàs municipal,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Grup de caramelles,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Guàrdia Civil (Caserna de Berga),,,Cercs,Berguedà,https://www.cercs.cat,cercs
Hospital comarcal Sant Bernabè,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Local Social Cercs,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Local Social La Rodonella,,,Cercs,Berguedà,https://www.cercs.cat,cercs
L’Estany,"Paratge de gran bellesa paisatg&iacute;stica i inter&egrave;s natural, situat a la part nord-oest del terme municipal, anomenat aix&iacute; perqu&egrave; antigament hi havia hagut un llac natural.",,Cercs,Berguedà,https://www.cercs.cat,cercs
Mossos d’Esquadra (Comissaria de Berga),,,Cercs,Berguedà,https://www.cercs.cat,cercs
Museu de les Mines de Cercs,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Patronat Local d'Habitatge de Cercs,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Pavelló d’esports,,,Cercs,Berguedà,https://www.cercs.cat,cercs
L'actualitat a un clic,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Penya Blau-Grana La Baells,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Piscina d’Estiu,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Pista de pàdel,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Pista de tennis,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Pista poliesportiva,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Pont de Rabentí,"Era situat sobre la conflu&egrave;ncia dels torrents de Peguera i de les Garrigues, a la part baixa de la vila de Cercs.",,Cercs,Berguedà,https://www.cercs.cat,cercs
Pont del Far,"Es troba situat a la balma dels Gitanos (congost de F&iacute;gols), sobre el riu Llobregat, tocant al l&iacute;mit dels termes de Guardiola de Bergued&agrave; i la Nou de Bergued&agrave;, vora l&rsquo;actual carretera C-16.",,Cercs,Berguedà,https://www.cercs.cat,cercs
Quercus teatre,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Repsol,,,Cercs,Berguedà,https://www.cercs.cat,cercs
Restaurant Ca La Bornia,,,Cercs,Berguedà,https://www.cercs.cat,cercs
